date,store_id,sku,quantity,price,is_promo,is_weekend,is_holiday,temperature
2023-03-29,A매장,SKU_03,39,4.36,0,0,0,11.0
2023-03-30,A매장,SKU_03,55,1.77,0,0,0,11.2
2023-03-31,A매장,SKU_03,65,4.79,0,0,0,12.7
2023-04-01,A매장,SKU_03,59,2.45,0,1,1,11.6
2023-04-02,A매장,SKU_03,56,3.88,0,1,0,14.2
2023-04-03,A매장,SKU_03,56,4.64,0,0,0,15.4
2023-04-04,A매장,SKU_03,51,3.53,0,0,0,16.1
2023-04-05,A매장,SKU_03,55,2.33,0,0,0,17.3
2023-04-06,A매장,SKU_03,54,4.96,0,0,0,16.7
2023-04-07,A매장,SKU_03,54,3.33,0,0,0,19.7
2023-04-08,A매장,SKU_03,62,2.41,0,1,0,18.6
2023-04-09,A매장,SKU_03,68,3.3,0,1,0,20.7
2023-04-10,A매장,SKU_03,62,1.69,0,0,0,22.8
2023-04-11,A매장,SKU_03,47,2.35,0,0,0,20.5
2023-04-12,A매장,SKU_03,66,3.64,0,0,0,21.4
2023-04-13,A매장,SKU_03,61,3.54,0,0,0,23.8
2023-04-14,A매장,SKU_03,61,2.87,0,0,0,20.4
2023-04-15,A매장,SKU_03,83,2.04,1,1,0,22.2
2023-04-16,A매장,SKU_03,64,2.47,0,1,0,19.2
2023-04-17,A매장,SKU_03,55,3.68,0,0,0,24.8
2023-04-18,A매장,SKU_03,62,2.7,0,0,0,24.2
2023-04-19,A매장,SKU_03,56,3.34,0,0,0,25.5
2023-04-20,A매장,SKU_03,62,2.01,0,0,0,23.7
2023-04-21,A매장,SKU_03,69,2.84,1,0,0,23.7
2023-04-22,A매장,SKU_03,78,1.74,0,1,0,28.5
2023-04-23,A매장,SKU_03,69,1.6,0,1,0,23.6
2023-04-24,A매장,SKU_03,63,1.7,0,0,0,25.5
2023-04-25,A매장,SKU_03,55,3.05,0,0,0,24.2
2023-04-26,A매장,SKU_03,67,4.67,0,0,0,26.6
2023-04-27,A매장,SKU_03,57,2.26,0,0,0,26.3
2023-04-28,A매장,SKU_03,63,3.2,0,0,0,25.1
2023-04-29,A매장,SKU_03,67,3.1,0,1,0,21.9
2023-04-30,A매장,SKU_03,69,1.68,0,1,0,26.7
2023-05-01,A매장,SKU_03,69,4.76,1,0,0,23.5
2023-05-02,A매장,SKU_03,53,4.49,0,0,0,26.4
2023-05-03,A매장,SKU_03,59,3.0,0,0,0,24.4
2023-05-04,A매장,SKU_03,54,2.94,0,0,0,23.1
2023-05-05,A매장,SKU_03,50,2.92,0,0,0,23.0
2023-05-06,A매장,SKU_03,88,4.3,1,1,0,22.9
2023-05-07,A매장,SKU_03,71,2.22,0,1,0,21.2
2023-05-08,A매장,SKU_03,51,3.96,0,0,0,19.0
2023-05-09,A매장,SKU_03,73,4.5,1,0,0,21.1
2023-05-10,A매장,SKU_03,59,4.1,0,0,0,21.5
2023-05-11,A매장,SKU_03,51,1.97,0,0,0,19.5
2023-05-12,A매장,SKU_03,64,1.78,0,0,0,21.1
2023-05-13,A매장,SKU_03,68,2.25,0,1,0,17.0
2023-05-14,A매장,SKU_03,60,4.89,0,1,0,17.9
2023-05-15,A매장,SKU_03,47,4.88,0,0,0,15.4
2023-05-16,A매장,SKU_03,69,3.38,1,0,0,12.6
2023-05-17,A매장,SKU_03,52,1.55,0,0,0,15.6
2023-05-18,A매장,SKU_03,58,4.84,0,0,0,15.2
2023-05-19,A매장,SKU_03,53,3.84,0,0,0,14.6
2023-05-20,A매장,SKU_03,72,2.63,0,1,0,13.6
2023-05-21,A매장,SKU_03,65,2.25,0,1,0,11.1
2023-05-22,A매장,SKU_03,55,4.17,0,0,0,8.8
2023-05-23,A매장,SKU_03,55,1.92,0,0,0,12.5
2023-05-24,A매장,SKU_03,59,4.07,0,0,0,10.8
2023-05-25,A매장,SKU_03,47,4.35,0,0,0,8.3
2023-05-26,A매장,SKU_03,54,4.87,0,0,0,9.7
2023-05-27,A매장,SKU_03,64,3.07,0,1,0,9.8
2023-05-28,A매장,SKU_03,75,3.94,1,1,0,7.8
2023-05-29,A매장,SKU_03,57,4.17,0,0,0,6.9
2023-05-30,A매장,SKU_03,42,1.66,0,0,0,6.6
2023-05-31,A매장,SKU_03,58,3.09,0,0,0,7.5
2023-06-01,A매장,SKU_03,47,2.17,0,0,0,2.2
2023-06-02,A매장,SKU_03,54,3.35,0,0,0,8.9
2023-06-03,A매장,SKU_03,60,4.32,0,1,0,5.0
2023-06-04,A매장,SKU_03,62,3.56,0,1,0,5.9
2023-06-05,A매장,SKU_03,78,4.68,1,0,0,6.7
2023-06-06,A매장,SKU_03,51,4.92,0,0,0,4.6
2023-06-07,A매장,SKU_03,48,2.1,0,0,0,2.3
2023-06-08,A매장,SKU_03,49,4.57,0,0,0,4.1
2023-06-09,A매장,SKU_03,44,3.85,0,0,0,2.6
2023-06-10,A매장,SKU_03,56,3.24,0,1,0,6.9
2023-06-11,A매장,SKU_03,52,3.82,0,1,0,4.9
2023-06-12,A매장,SKU_03,62,4.03,0,0,0,3.0
2023-06-13,A매장,SKU_03,49,3.89,0,0,1,6.3
2023-06-14,A매장,SKU_03,45,2.16,0,0,0,3.6
2023-06-15,A매장,SKU_03,55,2.32,0,0,0,8.9
2023-06-16,A매장,SKU_03,46,1.62,0,0,0,-0.0
2023-06-17,A매장,SKU_03,61,4.05,0,1,0,3.5
2023-06-18,A매장,SKU_03,62,2.84,0,1,0,7.0
2023-06-19,A매장,SKU_03,47,4.05,0,0,0,7.6
2023-06-20,A매장,SKU_03,53,2.2,0,0,0,7.2
2023-06-21,A매장,SKU_03,58,3.67,0,0,0,10.9
2023-06-22,A매장,SKU_03,62,4.47,0,0,0,4.5
2023-06-23,A매장,SKU_03,66,4.09,1,0,0,9.8
2023-06-24,A매장,SKU_03,58,1.6,0,1,0,10.8
2023-06-25,A매장,SKU_03,65,4.04,0,1,0,14.4
2023-06-26,A매장,SKU_03,54,4.11,0,0,1,12.6
2023-06-27,A매장,SKU_03,51,4.05,0,0,1,8.8
2023-06-28,A매장,SKU_03,45,3.77,0,0,0,11.5
2023-06-29,A매장,SKU_03,57,2.79,0,0,0,9.3
2023-06-30,A매장,SKU_03,54,3.28,0,0,0,11.6
2023-07-01,A매장,SKU_03,63,2.34,0,1,0,13.9
2023-07-02,A매장,SKU_03,70,1.85,0,1,0,15.1
2023-07-03,A매장,SKU_03,59,4.19,0,0,0,15.6
2023-07-04,A매장,SKU_03,58,4.26,0,0,0,17.8
2023-07-05,A매장,SKU_03,47,2.35,0,0,1,17.4
2023-07-06,A매장,SKU_03,61,1.55,0,0,0,16.5
2023-07-07,A매장,SKU_03,55,4.33,0,0,0,17.4
2023-07-08,A매장,SKU_03,63,4.85,0,1,0,18.6
2023-07-09,A매장,SKU_03,66,3.23,0,1,0,19.6
2023-07-10,A매장,SKU_03,52,4.9,0,0,0,19.4
2023-07-11,A매장,SKU_03,59,2.87,0,0,0,18.6
2023-07-12,A매장,SKU_03,55,4.05,0,0,0,16.0
2023-07-13,A매장,SKU_03,60,2.16,0,0,0,23.8
2023-07-14,A매장,SKU_03,53,2.65,0,0,0,21.8
2023-07-15,A매장,SKU_03,73,4.71,0,1,0,22.7
2023-07-16,A매장,SKU_03,70,2.17,0,1,0,25.1
2023-07-17,A매장,SKU_03,59,4.52,0,0,0,25.0
2023-07-18,A매장,SKU_03,83,3.85,1,0,0,22.8
2023-07-19,A매장,SKU_03,67,4.87,0,0,1,25.4
2023-07-20,A매장,SKU_03,62,4.47,0,0,0,27.2
2023-07-21,A매장,SKU_03,47,1.72,0,0,0,22.7
2023-07-22,A매장,SKU_03,69,1.86,0,1,0,23.1
2023-07-23,A매장,SKU_03,64,4.11,0,1,0,26.9
2023-07-24,A매장,SKU_03,59,2.8,0,0,0,25.1
2023-07-25,A매장,SKU_03,59,3.48,0,0,0,24.3
2023-07-26,A매장,SKU_03,60,3.6,0,0,0,28.5
2023-07-27,A매장,SKU_03,53,2.7,0,0,0,25.4
2023-07-28,A매장,SKU_03,66,1.8,0,0,0,27.0
2023-07-29,A매장,SKU_03,58,1.77,0,1,0,21.4
2023-07-30,A매장,SKU_03,72,2.6,0,1,1,25.9
2023-07-31,A매장,SKU_03,54,4.93,0,0,0,21.2
2023-08-01,A매장,SKU_03,54,1.83,0,0,0,23.3
2023-08-02,A매장,SKU_03,60,4.65,0,0,0,22.0
2023-08-03,A매장,SKU_03,61,3.72,0,0,0,24.0
2023-08-04,A매장,SKU_03,62,2.95,0,0,0,20.5
2023-08-05,A매장,SKU_03,90,2.11,1,1,0,21.6
2023-08-06,A매장,SKU_03,71,4.84,0,1,0,21.2
2023-08-07,A매장,SKU_03,62,4.47,0,0,0,21.3
2023-08-08,A매장,SKU_03,64,2.4,0,0,0,21.6
2023-08-09,A매장,SKU_03,61,1.71,0,0,0,20.4
2023-08-10,A매장,SKU_03,67,3.62,0,0,0,19.9
2023-08-11,A매장,SKU_03,64,3.54,0,0,0,20.8
2023-08-12,A매장,SKU_03,66,4.07,0,1,0,18.6
2023-08-13,A매장,SKU_03,63,4.42,0,1,0,21.2
2023-08-14,A매장,SKU_03,49,3.72,0,0,1,16.4
2023-08-15,A매장,SKU_03,55,4.47,0,0,0,17.7
2023-08-16,A매장,SKU_03,62,3.42,0,0,0,16.1
2023-08-17,A매장,SKU_03,70,3.81,1,0,0,13.8
2023-08-18,A매장,SKU_03,57,2.55,0,0,0,12.4
2023-08-19,A매장,SKU_03,60,2.16,0,1,0,12.5
2023-08-20,A매장,SKU_03,68,4.21,0,1,0,14.3
2023-08-21,A매장,SKU_03,50,4.61,0,0,0,11.2
2023-08-22,A매장,SKU_03,60,1.86,0,0,0,9.9
2023-08-23,A매장,SKU_03,50,3.23,0,0,0,11.8
2023-08-24,A매장,SKU_03,50,3.22,0,0,0,10.4
2023-08-25,A매장,SKU_03,59,2.83,0,0,0,11.5
2023-08-26,A매장,SKU_03,60,3.8,0,1,0,8.1
2023-08-27,A매장,SKU_03,72,3.68,1,1,0,4.9
2023-08-28,A매장,SKU_03,54,1.67,0,0,0,12.9
2023-08-29,A매장,SKU_03,47,4.02,0,0,0,8.9
2023-08-30,A매장,SKU_03,67,3.92,1,0,0,10.8
2023-08-31,A매장,SKU_03,54,2.75,0,0,0,4.8
2023-09-01,A매장,SKU_03,56,4.29,0,0,0,10.3
2023-09-02,A매장,SKU_03,64,3.68,0,1,0,9.2
2023-09-03,A매장,SKU_03,51,3.7,0,1,0,3.3
2023-09-04,A매장,SKU_03,57,1.89,1,0,0,5.3
2023-09-05,A매장,SKU_03,49,2.07,0,0,1,4.7
2023-09-06,A매장,SKU_03,38,2.33,0,0,0,3.0
2023-09-07,A매장,SKU_03,45,2.94,0,0,0,5.2
2023-09-08,A매장,SKU_03,65,3.63,1,0,1,5.2
2023-09-09,A매장,SKU_03,53,3.46,0,1,0,3.2
2023-09-10,A매장,SKU_03,81,2.22,1,1,0,7.8
2023-09-11,A매장,SKU_03,58,3.38,0,0,0,6.7
2023-09-12,A매장,SKU_03,52,4.86,0,0,0,6.6
2023-09-13,A매장,SKU_03,48,4.07,0,0,0,5.1
2023-09-14,A매장,SKU_03,47,2.31,0,0,0,5.1
2023-09-15,A매장,SKU_03,57,4.74,0,0,0,6.1
2023-09-16,A매장,SKU_03,62,4.0,0,1,0,7.0
2023-09-17,A매장,SKU_03,62,2.68,0,1,0,7.6
2023-09-18,A매장,SKU_03,48,3.85,0,0,0,8.8
2023-09-19,A매장,SKU_03,49,2.61,0,0,1,3.9
2023-09-20,A매장,SKU_03,43,1.59,0,0,0,9.0
2023-09-21,A매장,SKU_03,58,2.49,0,0,0,9.1
2023-09-22,A매장,SKU_03,55,2.91,0,0,0,7.2
2023-09-23,A매장,SKU_03,68,1.91,0,1,0,7.2
2023-09-24,A매장,SKU_03,61,3.42,0,1,0,7.8
2023-09-25,A매장,SKU_03,53,4.91,0,0,0,12.3
2023-09-26,A매장,SKU_03,51,3.82,0,0,0,5.8
2023-09-27,A매장,SKU_03,49,4.02,0,0,0,10.3
2023-09-28,A매장,SKU_03,63,2.12,0,0,0,14.8
2023-09-29,A매장,SKU_03,56,2.87,0,0,0,14.2
2023-09-30,A매장,SKU_03,73,3.43,0,1,0,9.1
2023-10-01,A매장,SKU_03,66,4.37,0,1,0,15.3
2023-10-02,A매장,SKU_03,56,1.8,0,0,0,14.5
2023-10-03,A매장,SKU_03,65,3.36,0,0,0,18.3
2023-10-04,A매장,SKU_03,46,2.2,0,0,0,17.5
2023-10-05,A매장,SKU_03,54,4.23,0,0,0,17.0
2023-10-06,A매장,SKU_03,56,4.1,0,0,0,21.0
2023-10-07,A매장,SKU_03,65,4.75,0,1,0,23.5
2023-10-08,A매장,SKU_03,70,2.92,0,1,0,17.5
2023-10-09,A매장,SKU_03,53,3.94,0,0,0,20.2
2023-10-10,A매장,SKU_03,54,4.04,0,0,0,18.1
2023-10-11,A매장,SKU_03,52,2.93,0,0,0,25.1
2023-10-12,A매장,SKU_03,57,2.02,0,0,0,22.1
2023-10-13,A매장,SKU_03,64,2.76,0,0,0,21.5
2023-10-14,A매장,SKU_03,68,2.57,0,1,0,25.4
2023-10-15,A매장,SKU_03,75,3.76,0,1,0,23.8
2023-10-16,A매장,SKU_03,57,3.33,0,0,0,24.8
2023-10-17,A매장,SKU_03,70,1.56,0,0,0,29.6
2023-10-18,A매장,SKU_03,61,2.54,0,0,0,22.1
2023-10-19,A매장,SKU_03,55,4.31,0,0,0,21.2
2023-10-20,A매장,SKU_03,65,3.19,0,0,0,22.9
2023-10-21,A매장,SKU_03,70,2.84,0,1,0,27.0
2023-10-22,A매장,SKU_03,65,2.44,0,1,0,23.4
2023-10-23,A매장,SKU_03,56,3.24,0,0,0,22.1
2023-10-24,A매장,SKU_03,56,1.54,0,0,0,25.9
2023-10-25,A매장,SKU_03,61,3.14,0,0,0,26.8
2023-10-26,A매장,SKU_03,58,4.11,0,0,0,25.0
2023-10-27,A매장,SKU_03,62,1.56,0,0,0,27.0
2023-10-28,A매장,SKU_03,68,1.51,0,1,0,24.5
2023-10-29,A매장,SKU_03,71,3.83,0,1,0,22.6
2023-10-30,A매장,SKU_03,56,3.05,0,0,0,24.9
2023-10-31,A매장,SKU_03,62,3.74,0,0,0,24.7
2023-11-01,A매장,SKU_03,60,3.02,0,0,0,22.3
2023-11-02,A매장,SKU_03,56,3.56,0,0,0,22.2
2023-11-03,A매장,SKU_03,70,3.13,1,0,0,22.9
2023-11-04,A매장,SKU_03,70,1.73,0,1,0,22.2
2023-11-05,A매장,SKU_03,69,3.32,0,1,0,18.7
2023-11-06,A매장,SKU_03,61,3.29,0,0,0,23.6
2023-11-07,A매장,SKU_03,50,1.55,0,0,0,22.1
2023-11-08,A매장,SKU_03,65,2.99,0,0,0,24.3
2023-11-09,A매장,SKU_03,62,2.9,0,0,1,19.7
2023-11-10,A매장,SKU_03,59,2.67,0,0,0,16.5
2023-11-11,A매장,SKU_03,64,4.99,0,1,0,17.3
2023-11-12,A매장,SKU_03,72,3.53,0,1,0,14.5
2023-11-13,A매장,SKU_03,62,4.26,0,0,1,17.2
2023-11-14,A매장,SKU_03,53,1.85,0,0,0,16.3
2023-11-15,A매장,SKU_03,52,3.28,0,0,0,15.5
2023-11-16,A매장,SKU_03,73,3.59,1,0,0,15.7
2023-11-17,A매장,SKU_03,73,4.2,1,0,0,12.3
2023-11-18,A매장,SKU_03,63,3.31,0,1,0,14.8
2023-11-19,A매장,SKU_03,67,2.63,0,1,0,12.2
2023-11-20,A매장,SKU_03,58,1.87,0,0,0,9.5
2023-11-21,A매장,SKU_03,59,3.57,0,0,0,13.2
2023-11-22,A매장,SKU_03,57,2.66,0,0,0,9.7
2023-11-23,A매장,SKU_03,59,2.9,0,0,0,9.6
2023-11-24,A매장,SKU_03,53,3.91,0,0,0,7.7
2023-11-25,A매장,SKU_03,58,4.07,0,1,0,6.3
2023-11-26,A매장,SKU_03,58,4.35,0,1,0,7.0
2023-11-27,A매장,SKU_03,49,2.6,0,0,0,6.2
2023-11-28,A매장,SKU_03,57,3.0,0,0,0,5.7
2023-11-29,A매장,SKU_03,50,2.5,0,0,0,4.3
2023-11-30,A매장,SKU_03,47,3.96,0,0,0,6.7
2023-12-01,A매장,SKU_03,57,1.52,0,0,0,6.1
2023-12-02,A매장,SKU_03,62,3.29,0,1,0,8.4
2023-12-03,A매장,SKU_03,68,3.19,0,1,0,5.9
2023-12-04,A매장,SKU_03,56,3.88,0,0,0,6.1
2023-12-05,A매장,SKU_03,45,4.18,0,0,0,2.6
2023-12-06,A매장,SKU_03,57,2.82,0,0,0,2.6
2023-12-07,A매장,SKU_03,50,3.85,0,0,0,3.2
2023-12-08,A매장,SKU_03,50,4.53,0,0,0,5.6
2023-12-09,A매장,SKU_03,67,3.42,0,1,0,2.7
2023-12-10,A매장,SKU_03,66,4.03,0,1,0,5.8
2023-12-11,A매장,SKU_03,48,2.06,0,0,0,5.0
2023-12-12,A매장,SKU_03,49,3.49,0,0,0,8.1
2023-12-13,A매장,SKU_03,51,3.58,0,0,0,5.2
2023-12-14,A매장,SKU_03,54,2.52,0,0,0,4.4
2023-12-15,A매장,SKU_03,67,1.83,1,0,0,8.1
2023-12-16,A매장,SKU_03,53,2.95,0,1,0,4.6
2023-12-17,A매장,SKU_03,66,2.62,0,1,0,6.3
2023-12-18,A매장,SKU_03,57,4.66,0,0,0,6.6
2023-12-19,A매장,SKU_03,59,1.76,0,0,0,11.4
2023-12-20,A매장,SKU_03,46,2.52,0,0,0,7.3
2023-12-21,A매장,SKU_03,62,1.96,0,0,1,8.8
2023-12-22,A매장,SKU_03,42,2.73,0,0,0,8.5
2023-12-23,A매장,SKU_03,68,1.64,0,1,0,8.7
2023-12-24,A매장,SKU_03,60,4.31,0,1,0,13.0
2023-12-25,A매장,SKU_03,41,4.64,0,0,0,8.9
2023-12-26,A매장,SKU_03,49,4.37,0,0,0,13.1
2023-12-27,A매장,SKU_03,61,2.79,0,0,0,10.4
2023-12-28,A매장,SKU_03,52,4.43,0,0,1,13.5
2023-12-29,A매장,SKU_03,49,1.55,0,0,0,14.4
2023-12-30,A매장,SKU_03,61,1.57,0,1,0,15.8
2023-12-31,A매장,SKU_03,73,4.51,0,1,0,13.4
2024-01-01,A매장,SKU_03,49,4.06,0,0,0,17.2
2024-01-02,A매장,SKU_03,48,4.52,0,0,0,17.6
2024-01-03,A매장,SKU_03,60,1.56,0,0,0,19.1
2024-01-04,A매장,SKU_03,56,1.97,0,0,1,20.2
2024-01-05,A매장,SKU_03,47,3.14,0,0,0,17.8
2024-01-06,A매장,SKU_03,71,3.09,0,1,0,14.8
2024-01-07,A매장,SKU_03,57,1.55,0,1,0,18.6
2024-01-08,A매장,SKU_03,48,3.08,0,0,0,18.1
2024-01-09,A매장,SKU_03,57,4.74,0,0,0,20.2
2024-01-10,A매장,SKU_03,55,4.91,0,0,0,22.7
2024-01-11,A매장,SKU_03,63,4.72,0,0,0,22.3
2024-01-12,A매장,SKU_03,45,2.4,0,0,0,20.4
2024-01-13,A매장,SKU_03,82,1.62,0,1,0,24.2
2024-01-14,A매장,SKU_03,70,1.63,0,1,0,23.2
2024-01-15,A매장,SKU_03,58,3.08,0,0,0,23.4
2024-01-16,A매장,SKU_03,62,4.43,0,0,0,21.4
2024-01-17,A매장,SKU_03,69,2.63,1,0,0,23.0
2024-01-18,A매장,SKU_03,60,3.82,0,0,0,25.5
2024-01-19,A매장,SKU_03,57,2.24,0,0,0,25.3
2024-01-20,A매장,SKU_03,62,4.26,0,1,0,22.6
2024-01-21,A매장,SKU_03,68,3.95,0,1,0,25.5
2024-01-22,A매장,SKU_03,60,4.24,0,0,0,23.4
2024-01-23,A매장,SKU_03,58,1.74,0,0,0,22.4
2024-01-24,A매장,SKU_03,74,4.69,0,0,1,27.6
2024-01-25,A매장,SKU_03,66,1.52,0,0,0,26.2
2024-01-26,A매장,SKU_03,58,3.5,0,0,0,25.0
2024-01-27,A매장,SKU_03,68,4.62,0,1,0,22.9
2024-01-28,A매장,SKU_03,63,3.79,0,1,0,22.8
2024-01-29,A매장,SKU_03,57,3.55,0,0,0,20.1
2024-01-30,A매장,SKU_03,60,2.51,0,0,0,23.3
2024-01-31,A매장,SKU_03,55,3.25,0,0,0,27.5
2024-02-01,A매장,SKU_03,63,1.96,0,0,0,21.4
2024-02-02,A매장,SKU_03,71,4.36,1,0,0,24.8
2024-02-03,A매장,SKU_03,70,1.85,0,1,0,22.3
2024-02-04,A매장,SKU_03,63,2.89,0,1,0,20.8
2024-02-05,A매장,SKU_03,55,3.17,0,0,0,18.5
2024-02-06,A매장,SKU_03,62,2.39,0,0,0,22.1
2024-02-07,A매장,SKU_03,52,4.6,0,0,0,18.2
2024-02-08,A매장,SKU_03,64,2.43,0,0,0,20.9
2024-02-09,A매장,SKU_03,58,1.79,0,0,0,18.2
2024-02-10,A매장,SKU_03,73,3.04,0,1,0,17.1
2024-02-11,A매장,SKU_03,83,4.66,1,1,0,18.2
2024-02-12,A매장,SKU_03,56,1.88,0,0,0,17.6
2024-02-13,A매장,SKU_03,61,3.39,0,0,0,16.3
2024-02-14,A매장,SKU_03,56,2.7,0,0,0,13.8
2024-02-15,A매장,SKU_03,59,2.5,0,0,0,14.1
2024-02-16,A매장,SKU_03,52,3.94,0,0,0,15.0
2024-02-17,A매장,SKU_03,78,4.23,1,1,0,13.4
2024-02-18,A매장,SKU_03,61,4.39,0,1,0,12.5
2024-02-19,A매장,SKU_03,44,2.09,0,0,0,10.7
2024-02-20,A매장,SKU_03,60,4.75,0,0,0,8.6
2024-02-21,A매장,SKU_03,58,4.94,0,0,0,9.3
2024-02-22,A매장,SKU_03,50,2.93,0,0,0,12.4
2024-02-23,A매장,SKU_03,41,1.67,0,0,0,5.5
2024-02-24,A매장,SKU_03,71,1.94,0,1,0,7.3
2024-02-25,A매장,SKU_03,63,4.97,0,1,0,7.5
2024-02-26,A매장,SKU_03,54,4.58,0,0,0,10.5
2024-02-27,A매장,SKU_03,55,4.75,0,0,0,7.6
2024-02-28,A매장,SKU_03,51,4.87,0,0,0,5.5
2024-02-29,A매장,SKU_03,56,3.56,0,0,1,7.2
2024-03-01,A매장,SKU_03,58,4.88,0,0,0,7.3
2024-03-02,A매장,SKU_03,61,2.81,0,1,0,4.9
2024-03-03,A매장,SKU_03,55,4.0,0,1,0,0.7
2024-03-04,A매장,SKU_03,54,3.05,0,0,0,3.9
2024-03-05,A매장,SKU_03,53,3.84,0,0,0,5.4
2024-03-06,A매장,SKU_03,52,2.62,0,0,0,4.4
2024-03-07,A매장,SKU_03,48,2.91,0,0,0,6.2
2024-03-08,A매장,SKU_03,49,3.82,0,0,0,4.3
2024-03-09,A매장,SKU_03,55,3.44,0,1,0,5.1
2024-03-10,A매장,SKU_03,59,2.72,0,1,0,3.0
2024-03-11,A매장,SKU_03,55,3.67,0,0,0,7.4
2024-03-12,A매장,SKU_03,53,3.76,0,0,0,3.4
2024-03-13,A매장,SKU_03,46,3.97,0,0,0,4.0
2024-03-14,A매장,SKU_03,48,2.87,0,0,0,7.0
2024-03-15,A매장,SKU_03,50,4.49,0,0,0,4.1
2024-03-16,A매장,SKU_03,52,3.32,0,1,1,5.1
2024-03-17,A매장,SKU_03,56,2.42,0,1,0,5.9
2024-03-18,A매장,SKU_03,62,3.89,0,0,0,7.2
2024-03-19,A매장,SKU_03,60,4.44,0,0,0,11.3
2024-03-20,A매장,SKU_03,52,4.63,0,0,0,8.1
2024-03-21,A매장,SKU_03,47,1.78,0,0,0,9.3
2024-03-22,A매장,SKU_03,53,4.09,0,0,0,8.7
2024-03-23,A매장,SKU_03,57,3.91,0,1,0,11.6
2024-03-24,A매장,SKU_03,66,3.14,0,1,0,15.7
2024-03-25,A매장,SKU_03,52,3.23,0,0,0,9.9
2024-03-26,A매장,SKU_03,43,3.02,0,0,0,12.1
2024-03-27,A매장,SKU_03,58,3.91,0,0,0,11.4
2024-03-28,A매장,SKU_03,63,1.91,0,0,0,10.9
2024-03-29,A매장,SKU_03,49,3.79,0,0,0,14.0
2024-03-30,A매장,SKU_03,67,4.07,0,1,0,12.4
2024-03-31,A매장,SKU_03,67,3.01,0,1,0,15.8
2024-04-01,A매장,SKU_03,56,4.51,0,0,0,15.9
2024-04-02,A매장,SKU_03,59,4.14,0,0,0,17.3
2024-04-03,A매장,SKU_03,56,4.42,0,0,0,17.3
2024-04-04,A매장,SKU_03,55,3.87,0,0,0,15.9
2024-04-05,A매장,SKU_03,57,4.94,0,0,0,18.2
2024-04-06,A매장,SKU_03,82,4.46,1,1,0,18.1
2024-04-07,A매장,SKU_03,83,3.45,1,1,0,19.8
2024-04-08,A매장,SKU_03,50,3.94,0,0,0,18.3
2024-04-09,A매장,SKU_03,63,1.57,0,0,0,24.2
2024-04-10,A매장,SKU_03,57,1.99,0,0,0,20.9
2024-04-11,A매장,SKU_03,59,1.69,0,0,0,21.1
2024-04-12,A매장,SKU_03,59,2.37,0,0,0,22.7
2024-04-13,A매장,SKU_03,86,4.59,1,1,0,21.0
2024-04-14,A매장,SKU_03,82,2.24,0,1,0,23.4
2024-04-15,A매장,SKU_03,46,4.83,0,0,1,23.9
2024-04-16,A매장,SKU_03,76,2.47,1,0,0,22.6
2024-04-17,A매장,SKU_03,64,2.39,0,0,0,24.5
2024-04-18,A매장,SKU_03,60,2.29,0,0,0,25.6
2024-04-19,A매장,SKU_03,50,3.21,0,0,0,25.9
2024-04-20,A매장,SKU_03,66,4.24,0,1,0,27.2
2024-04-21,A매장,SKU_03,74,4.86,0,1,0,23.0
2024-04-22,A매장,SKU_03,52,3.0,0,0,0,23.5
2024-04-23,A매장,SKU_03,44,2.02,0,0,0,23.9
2024-04-24,A매장,SKU_03,62,2.19,0,0,0,25.7
2024-04-25,A매장,SKU_03,66,4.56,0,0,0,24.0
2024-04-26,A매장,SKU_03,57,4.86,0,0,0,21.6
2024-04-27,A매장,SKU_03,79,3.61,1,1,0,24.9
2024-04-28,A매장,SKU_03,69,4.49,0,1,0,21.0
2024-04-29,A매장,SKU_03,52,3.4,0,0,0,24.9
2024-04-30,A매장,SKU_03,63,1.6,0,0,0,20.9
2024-05-01,A매장,SKU_03,58,2.87,0,0,0,25.4
2024-05-02,A매장,SKU_03,64,4.07,0,0,0,26.0
2024-05-03,A매장,SKU_03,60,2.94,0,0,0,27.2
2024-05-04,A매장,SKU_03,75,2.8,0,1,0,24.0
2024-05-05,A매장,SKU_03,64,3.21,0,1,0,19.0
2024-05-06,A매장,SKU_03,58,3.63,0,0,0,22.4
2024-05-07,A매장,SKU_03,63,4.48,0,0,0,19.6
2024-05-08,A매장,SKU_03,53,4.07,0,0,0,18.1
2024-05-09,A매장,SKU_03,60,2.59,0,0,0,20.2
2024-05-10,A매장,SKU_03,59,4.32,0,0,0,15.5
2024-05-11,A매장,SKU_03,65,4.44,0,1,0,16.9
2024-05-12,A매장,SKU_03,61,1.68,0,1,0,18.5
2024-05-13,A매장,SKU_03,51,4.05,0,0,0,19.4
2024-05-14,A매장,SKU_03,54,2.01,0,0,1,14.2
2024-05-15,A매장,SKU_03,56,1.64,0,0,0,17.4
2024-05-16,A매장,SKU_03,50,4.59,0,0,1,15.0
2024-05-17,A매장,SKU_03,53,4.91,0,0,0,13.7
2024-05-18,A매장,SKU_03,66,4.15,0,1,0,11.6
2024-05-19,A매장,SKU_03,69,3.9,0,1,0,12.9
2024-05-20,A매장,SKU_03,54,4.33,0,0,0,11.8
2024-05-21,A매장,SKU_03,58,2.05,0,0,0,12.2
2024-05-22,A매장,SKU_03,48,2.55,0,0,0,12.9
2024-05-23,A매장,SKU_03,59,4.04,0,0,0,9.5
2024-05-24,A매장,SKU_03,55,2.11,0,0,0,9.5
